지점명,일시,지점,SPI1,SPI2,SPI3,SPI4,SPI5,SPI6,SPI9,SPI12,SPI18,SPI24,연도,월
고산,2019-06-30,185.0,0.5956666666666667,-0.2903333333333334,-0.9446666666666667,-0.9949999999999999,-1.063,-1.143,-0.422,-0.9846666666666668,0.24366666666666667,-0.059000000000000004,2019,6
고산,2019-07-31,185.0,0.2503225806451613,0.415483870967742,-0.07548387096774195,-0.5135483870967742,-0.5929032258064516,-0.6516129032258065,-0.6541935483870968,-0.6748387096774194,0.24870967741935485,0.31612903225806455,2019,7
고산,2019-08-31,185.0,0.27032258064516124,0.3138709677419355,0.4545161290322581,0.05838709677419355,-0.3361290322580645,-0.4135483870967742,-0.49064516129032254,-0.11516129032258066,0.3664516129032258,0.412258064516129,2019,8
고산,2019-09-30,185.0,2.1326666666666667,2.0483333333333333,1.814,1.849,1.5683333333333331,1.3,1.1039999999999999,1.2116666666666667,1.302,1.2823333333333333,2019,9
고산,2019-10-31,185.0,1.7858064516129033,2.6393548387096777,2.6406451612903226,2.309032258064516,2.311935483870968,2.054193548387097,1.6183870967741936,1.494516129032258,1.7135483870967743,1.4748387096774194,2019,10
고산,2019-11-30,185.0,-1.6246666666666667,1.4053333333333335,2.6513333333333335,2.561,2.185666666666667,2.186666666666667,1.5596666666666665,1.4196666666666666,1.1276666666666666,1.483,2019,11
고산,2019-12-31,185.0,0.2438709677419355,-0.7174193548387097,1.380967741935484,2.826774193548387,2.587741935483871,2.201935483870968,1.6935483870967742,1.4951612903225806,1.0564516129032258,1.6741935483870967,2019,12
고산,2020-01-31,185.0,1.395483870967742,0.964516129032258,0.22483870967741934,1.7654838709677418,2.9496774193548387,2.6825806451612904,2.0583870967741937,1.6258064516129032,1.4338709677419357,1.7780645161290323,2020,1
고산,2020-02-29,185.0,0.7706896551724137,1.4493103448275861,1.0913793103448275,0.37,1.7341379310344827,3.0717241379310343,2.4344827586206894,1.7686206896551724,1.8593103448275863,1.9058620689655172,2020,2
고산,2020-03-31,185.0,-0.21483870967741936,0.21870967741935485,0.9432258064516128,0.8012903225806451,0.16806451612903225,1.526774193548387,2.446774193548387,1.9116129032258065,1.7093548387096775,1.7545161290322582,2020,3
고산,2020-04-30,185.0,-0.6763333333333333,-0.7876666666666666,-0.3486666666666667,0.2733333333333333,0.22566666666666665,-0.247,2.7150000000000003,2.067333333333333,1.4563333333333333,1.6933333333333331,2020,4
고산,2020-05-31,185.0,-0.622258064516129,-0.9116129032258065,-0.9141935483870968,-0.6332258064516129,-0.20580645161290323,-0.14387096774193547,2.613225806451613,2.1477419354838707,1.3567741935483872,1.0861290322580646,2020,5
고산,2020-06-30,185.0,0.522,-0.05400000000000001,-0.359,-0.41133333333333333,-0.21866666666666665,0.10933333333333334,0.871,2.1616666666666666,1.4836666666666667,1.0936666666666668,2020,6
고산,2020-07-31,185.0,1.103225806451613,1.2041935483870967,0.9106451612903226,0.6619354838709677,0.55,0.63,0.5835483870967741,2.514838709677419,1.853225806451613,1.5874193548387097,2020,7
고산,2020-08-31,185.0,-0.16741935483870968,0.8087096774193548,0.9770967741935483,0.7232258064516129,0.49870967741935485,0.40419354838709676,0.6558064516129032,2.4370967741935483,1.8825806451612903,1.848709677419355,2020,8
고산,2020-09-30,185.0,0.6503333333333334,0.3993333333333334,0.9740000000000001,1.0603333333333333,0.856,0.6856666666666666,0.8456666666666667,1.175,1.8696666666666668,1.722,2020,9
고산,2020-10-31,185.0,-0.3735483870967742,0.3587096774193549,0.16032258064516128,0.7638709677419355,0.8858064516129033,0.6874193548387096,0.5093548387096773,0.4732258064516129,1.8922580645161289,1.4409677419354836,2020,10
고산,2020-11-30,185.0,-0.3026666666666667,-0.757,0.18033333333333335,0.016666666666666666,0.676,0.7959999999999999,0.36766666666666664,0.5676666666666667,1.9963333333333333,1.4163333333333334,2020,11
고산,2020-12-31,185.0,-0.97,-0.9996774193548387,-1.1870967741935483,-0.09,-0.21096774193548387,0.5212903225806451,0.2954838709677419,0.4693548387096774,1.9190322580645163,1.4232258064516128,2020,12
고산,2021-01-31,185.0,0.5412903225806452,-0.3770967741935484,-0.6838709677419355,-0.8980645161290323,0.0016129032258064536,-0.12612903225806452,0.5029032258064516,0.33838709677419354,2.0483870967741935,1.4735483870967743,2021,1
고산,2021-02-28,185.0,1.0789285714285715,1.0474999999999999,0.27178571428571424,-0.0525,-0.42214285714285715,0.2432142857142857,0.8153571428571428,0.3885714285714285,2.1635714285714287,1.602857142857143,2021,2
고산,2021-03-31,185.0,0.5351612903225806,0.9841935483870968,1.060967741935484,0.4519354838709677,0.12064516129032257,-0.21903225806451612,0.76,0.5251612903225806,1.0132258064516129,1.7351612903225806,2021,3
고산,2021-04-30,185.0,0.6513333333333333,0.7366666666666667,1.0793333333333335,1.1453333333333333,0.6343333333333334,0.373,0.27666666666666667,0.8016666666666666,0.574,2.0336666666666665,2021,4
고산,2021-05-31,185.0,0.10129032258064516,0.38806451612903226,0.4719354838709678,0.7080645161290322,0.7793548387096775,0.48580645161290326,0.422258064516129,0.9729032258064516,0.7406451612903227,2.2206451612903226,2021,5
고산,2021-06-30,185.0,0.7596666666666666,0.5363333333333333,0.6933333333333334,0.727,0.903,0.9646666666666667,0.3416666666666667,1.0033333333333334,0.9146666666666667,2.268333333333333,2021,6
고산,2021-07-31,185.0,-0.22612903225806452,0.12967741935483873,0.08096774193548387,0.2309677419354839,0.3032258064516129,0.447741935483871,0.20193548387096774,0.19516129032258064,0.5329032258064516,2.0206451612903225,2021,7
고산,2021-08-31,185.0,-0.04419354838709677,-0.30580645161290326,0.00935483870967742,-0.026774193548387094,0.11709677419354839,0.1925806451612903,0.20548387096774193,0.2174193548387097,0.41451612903225804,1.9767741935483871,2021,8
고산,2021-09-30,185.0,1.2083333333333333,0.9540000000000001,0.5816666666666667,0.7406666666666666,0.6936666666666667,0.7916666666666666,0.9616666666666667,0.5623333333333334,0.8946666666666666,1.2396666666666667,2021,9
고산,2021-10-31,185.0,0.4461290322580645,1.3299999999999998,1.157741935483871,0.7503225806451613,0.8909677419354839,0.8448387096774194,1.0258064516129033,0.8270967741935484,1.1035483870967742,0.9106451612903226,2021,10
고산,2021-11-30,185.0,-0.31500000000000006,0.16633333333333333,1.2513333333333334,1.0596666666666665,0.6486666666666667,0.804,0.8736666666666667,0.8446666666666667,1.1529999999999998,0.9736666666666667,2021,11
고산,2021-12-31,185.0,-0.06999999999999999,-0.43290322580645163,0.06677419354838711,1.248,1.0046666666666666,0.6058064516129033,0.8116666666666668,0.9751612903225807,1.0636666666666668,1.0116129032258063,2021,12
고산,2022-01-31,185.0,0.0967741935483871,-0.16580645161290325,-0.5245161290322581,-0.01258064516129032,1.197741935483871,0.9632258064516129,0.697741935483871,0.9032258064516129,0.6799999999999999,0.8816129032258065,2022,1
고산,2022-02-28,185.0,-1.3607407407407408,-0.9107407407407407,-0.8248148148148148,-1.045925925925926,-0.3188888888888889,0.9840740740740741,0.6107407407407407,0.6948148148148148,0.6833333333333333,0.7514814814814814,2022,2
고산,2022-03-31,185.0,-1.1196774193548387,-1.537741935483871,-1.3019354838709678,-1.1435483870967742,-1.3016129032258066,-0.5551612903225807,0.31870967741935485,0.5735483870967742,0.3696774193548387,0.7335483870967742,2022,3
고산,2022-04-30,185.0,-0.07333333333333333,-0.5213333333333333,-1.049,-1.0606666666666666,-1.0056666666666667,-1.1343333333333334,0.5760000000000001,0.418,0.4643333333333333,0.8246666666666667,2022,4
고산,2022-05-31,185.0,-0.8912903225806451,-0.669032258064516,-0.8045161290322581,-1.1412903225806452,-1.1870967741935485,-1.1487096774193548,0.4174193548387097,0.22064516129032258,0.3641935483870967,0.815483870967742,2022,5
고산,2022-06-30,185.0,-0.3986666666666666,-0.7906666666666666,-0.7486666666666667,-0.8943333333333334,-1.1546666666666667,-1.188,-0.8513333333333333,-0.09066666666666666,0.4043333333333334,0.6276666666666667,2022,6
고산,2022-07-31,185.0,-0.06580645161290323,-0.2974193548387097,-0.6603225806451613,-0.6806451612903226,-0.7958064516129033,-0.9803225806451613,-1.1003225806451613,-0.007419354838709677,0.22870967741935483,0.08193548387096775,2022,7
고산,2022-08-31,185.0,1.2785714285714285,0.7892857142857143,0.5707142857142857,0.28214285714285714,0.21642857142857144,0.05678571428571429,-0.18821428571428572,0.6471428571428571,0.6135714285714285,0.5946428571428571,2022,8
고산,2022-09-30,185.0,1.176896551724138,1.6489655172413793,1.3224137931034483,1.1468965517241378,0.9341379310344827,0.8786206896551725,0.5944827586206896,0.5744827586206896,0.9927586206896551,0.7941379310344828,2022,9
고산,2022-10-31,185.0,-0.7574193548387097,1.0503225806451613,1.525806451612903,1.194193548387097,1.04,0.8109677419354839,0.49806451612903224,0.33677419354838706,0.8212903225806452,0.8119354838709677,2022,10
고산,2022-11-30,185.0,-1.176206896551724,-1.284137931034483,0.8620689655172413,1.413448275862069,1.0548275862068965,0.8979310344827586,0.4996551724137931,0.2872413793103448,0.723448275862069,0.7748275862068965,2022,11
고산,2022-12-31,185.0,0.6529032258064515,-0.13935483870967744,-0.5964516129032258,1.0009677419354839,1.4929032258064516,1.1319354838709679,0.6906451612903226,0.42,0.6745161290322581,0.9735483870967742,2022,12
고산,2023-01-31,185.0,0.582258064516129,0.7412903225806452,0.04548387096774194,-0.42161290322580647,1.0170967741935484,1.471290322580645,0.7632258064516129,0.457741935483871,0.8948387096774194,0.9451612903225807,2023,1
고산,2023-02-28,185.0,0.66,0.7210714285714286,0.8864285714285715,0.21071428571428572,-0.14250000000000002,1.0692857142857144,1.0578571428571428,0.6585714285714286,1.042857142857143,0.9478571428571428,2023,2
고산,2023-03-31,185.0,-0.5987096774193548,-0.12096774193548387,0.1361290322580645,0.3841935483870968,-0.09709677419354838,-0.44870967741935486,1.1529032258064518,0.7012903225806453,0.4029032258064516,0.8583870967741936,2023,3
고산,2023-04-30,185.0,0.22166666666666668,-0.191,0.059000000000000004,0.189,0.391,-0.033666666666666664,1.5426666666666666,0.7876666666666666,0.28800000000000003,0.81,2023,4
고산,2023-05-31,185.0,1.529,1.2116666666666667,0.9383333333333332,0.9983333333333333,1.082,1.1583333333333334,1.551,1.4396666666666667,0.8173333333333334,1.1763333333333332,2023,5
고산,2023-06-30,185.0,1.5016666666666665,2.015,1.8643333333333334,1.5816666666666668,1.606,1.677,1.2676666666666667,1.9346666666666665,1.2906666666666666,1.393,2023,6
고산,2023-07-31,185.0,0.4712903225806451,1.1293548387096775,1.6325806451612903,1.5903225806451615,1.4058064516129032,1.4222580645161291,1.3112903225806452,2.0916129032258066,1.3425806451612903,1.5735483870967741,2023,7
고산,2023-08-31,185.0,-0.3387096774193548,0.10967741935483871,0.7780645161290323,1.3190322580645162,1.302258064516129,1.1248387096774193,1.2390322580645161,1.5516129032258066,1.346774193548387,1.5319354838709678,2023,8
고산,2023-09-30,185.0,0.49,0.11366666666666667,0.2813333333333333,0.7973333333333333,1.2209999999999999,1.2166666666666666,1.177,0.9163333333333334,1.3373333333333333,1.0543333333333333,2023,9
고산,2023-10-31,185.0,-0.8746666666666666,0.028,-0.254,-0.007333333333333332,0.531,0.9636666666666667,0.878,0.8113333333333334,1.1673333333333331,0.7966666666666667,2023,10
고산,2023-11-30,185.0,-0.4033333333333333,-0.9776666666666666,-0.11333333333333334,-0.39466666666666667,-0.09733333333333333,0.436,0.7526666666666667,0.8636666666666667,1.212,0.7796666666666667,2023,11
고산,2023-12-31,185.0,0.4645161290322581,-0.09903225806451614,-0.7180645161290322,-0.10741935483870968,-0.342258064516129,-0.07225806451612904,0.9367741935483871,0.8993548387096774,1.4035483870967742,0.9135483870967742,2023,12
고산,2024-01-31,185.0,0.6583870967741936,0.6499999999999999,0.21161290322580645,-0.487741935483871,0.0016129032258064494,-0.24419354838709678,0.9764516129032258,0.8929032258064517,1.6206451612903225,0.9648387096774194,2024,1
고산,2024-02-29,185.0,1.1257142857142857,1.205,1.0285714285714287,0.6264285714285714,-0.054285714285714284,0.2767857142857143,0.6946428571428571,0.9860714285714286,1.3467857142857143,1.1621428571428571,2024,2
고산,2024-03-31,185.0,0.16896551724137931,0.8631034482758622,0.9593103448275863,0.97,0.646896551724138,0.016206896551724137,0.16655172413793104,1.163448275862069,0.7924137931034483,1.2689655172413792,2024,3
고산,2024-04-30,185.0,0.1717241379310345,0.17413793103448275,0.6617241379310346,0.8210344827586207,0.7837931034482759,0.5151724137931034,-0.03724137931034483,1.1589655172413793,0.9858620689655172,1.326551724137931,2024,4
고산,2024-05-31,185.0,0.8641935483870967,0.6732258064516129,0.6358064516129033,0.8903225806451613,1.0174193548387096,1.0083870967741935,0.5716129032258064,0.9080645161290322,1.3038709677419356,1.6174193548387097,2024,5
고산,2024-06-30,185.0,0.17233333333333334,0.7616666666666667,0.6950000000000001,0.6746666666666667,0.877,0.9716666666666666,0.475,0.4843333333333334,1.3096666666666665,1.7373333333333332,2024,6
고산,2024-07-31,185.0,0.8125806451612902,0.9651612903225807,1.1712903225806452,1.1193548387096774,1.0738709677419354,1.2003225806451614,1.1448387096774195,0.7461290322580645,1.5261290322580645,1.994516129032258,2024,7
고산,2024-08-31,185.0,-1.0212903225806451,0.0996774193548387,0.3606451612903226,0.6316129032258064,0.6048387096774194,0.5829032258064516,0.8067741935483872,0.58,1.2393548387096776,1.4861290322580645,2024,8
고산,2024-09-30,185.0,-0.609,-1.2289999999999999,-0.2786666666666667,-0.10099999999999999,0.146,0.13799999999999998,0.356,0.06666666666666667,0.8973333333333334,0.6856666666666666,2024,9
고산,2024-10-31,185.0,0.4645161290322581,-0.3793548387096774,-1.0025806451612904,-0.23709677419354838,-0.038064516129032264,0.18774193548387097,0.32387096774193547,0.3141935483870968,0.8890322580645162,0.7796774193548388,2024,10
고산,2024-11-30,185.0,2.594666666666667,2.103666666666667,0.9309999999999999,0.333,0.7040000000000001,0.803,0.947,1.0923333333333334,1.1093333333333333,1.3719999999999999,2024,11
고산,2024-12-31,185.0,0.04032258064516129,2.3777419354838707,2.0232258064516127,0.9622580645161289,0.3235483870967742,0.6900000000000001,0.9751612903225807,1.1216129032258066,0.7993548387096775,1.4106451612903226,2024,12
고흥,2015-01-31,262.0,0.2038064516129032,0.6656774193548387,1.1080322580645163,0.9687419354838709,0.5369677419354839,1.4949354838709679,1.2568709677419354,1.0798387096774194,0.5562903225806451,0.1814516129032258,2015,1
고흥,2015-02-28,262.0,0.09539285714285714,0.06414285714285714,0.6633571428571429,1.0787142857142857,0.941,0.5280714285714285,1.3182142857142856,1.1341428571428571,0.8888214285714285,0.16253571428571428,2015,2
고흥,2015-03-31,262.0,0.015774193548387102,-0.0015161290322580673,-0.06845161290322581,0.4471612903225807,0.9643548387096774,0.9333548387096775,1.2378709677419355,1.1394516129032257,1.0040322580645162,0.16612903225806452,2015,3
고흥,2015-04-30,262.0,0.9313,0.7850666666666667,0.7276666666666667,0.6614,0.9131666666666667,1.2102,1.8012000000000001,1.4360666666666666,1.1440666666666668,0.3614,2015,4
고흥,2015-05-31,262.0,1.279258064516129,1.4143870967741934,1.3669032258064517,1.3065483870967742,1.4201935483870967,1.4384838709677419,1.2870967741935484,1.9475806451612903,1.5490322580645162,0.617225806451613,2015,5
고흥,2015-06-30,262.0,-0.8135,0.4361666666666667,0.8142333333333334,0.7407,0.7161666666666666,0.7358999999999999,1.2064333333333332,1.5840666666666665,1.3456666666666666,0.5004333333333333,2015,6
고흥,2015-07-31,262.0,-0.10999999999999999,-0.6408064516129032,0.19674193548387098,0.46783870967741936,0.4335483870967742,0.419741935483871,0.6877096774193548,1.3752903225806452,1.0794516129032259,0.6890322580645161,2015,7
고흥,2015-08-31,262.0,-0.5494838709677419,-0.5353548387096774,-0.8942258064516129,-0.2447741935483871,0.04719354838709678,0.03358064516129032,0.11203225806451612,0.26522580645161287,0.8638064516129031,0.7105483870967743,2015,8
고흥,2015-09-30,262.0,-0.38049999999999995,-0.7071333333333333,-0.6690666666666666,-0.9447666666666666,-0.5303,-0.2798666666666667,-0.28923333333333334,0.0033333333333333327,0.5750333333333334,0.5576666666666666,2015,9
고흥,2015-10-31,262.0,0.32058064516129037,-0.33287096774193553,-0.6696129032258065,-0.6357419354838709,-0.907032258064516,-0.5350967741935484,-0.3008709677419355,-0.09838709677419354,0.6242580645161291,0.5058709677419355,2015,10
고흥,2015-11-30,262.0,0.10826666666666668,0.2785,-0.33843333333333336,-0.6705666666666666,-0.632,-0.9030333333333334,-0.3065333333333333,-0.23093333333333332,0.5974333333333334,0.5076333333333334,2015,11
고흥,2015-12-31,262.0,0.37648387096774194,0.27319354838709675,0.2308709677419355,-0.3295806451612903,-0.6618064516129032,-0.6268709677419355,-0.31490322580645164,-0.31274193548387097,0.6129354838709677,0.5098387096774194,2015,12
고흥,2016-01-31,262.0,0.33880645161290324,0.38612903225806455,0.3690967741935484,0.3205483870967742,-0.24925806451612903,-0.6316129032258064,-0.5515483870967741,-0.2903225806451613,0.5519354838709677,0.5125806451612903,2016,1
고흥,2016-02-29,262.0,1.4699642857142856,1.3028571428571427,0.9769642857142857,0.8443214285714286,0.6881428571428572,-0.008714285714285718,-0.7656785714285714,-0.1729642857142857,0.027714285714285716,0.6224285714285714,2016,2
고흥,2016-03-31,262.0,0.5473548387096774,1.3316774193548386,1.2391612903225806,1.0333548387096774,0.9542258064516129,0.7564193548387096,-0.44887096774193547,-0.13964516129032256,0.1477741935483871,0.6398709677419354,2016,3
고흥,2016-04-30,262.0,0.5707,0.8547999999999999,1.3037999999999998,1.3154333333333335,1.1578000000000002,0.9978,-0.2815333333333333,-0.2868,0.1256,0.8155333333333333,2016,4
고흥,2016-05-31,262.0,0.7710645161290323,0.9339032258064516,1.0199354838709678,1.2527741935483871,1.391677419354839,1.2549677419354839,0.5148709677419355,-0.3983548387096774,0.17832258064516127,0.917516129032258,2016,5
고흥,2016-06-30,262.0,-0.8055333333333333,-0.029333333333333326,0.25926666666666665,0.3875,0.6623333333333333,0.7028666666666666,0.6375333333333334,-0.34186666666666665,-0.0789,0.8268333333333333,2016,6
고흥,2016-07-31,262.0,-0.17829032258064517,-0.6682903225806451,-0.17861290322580645,0.10280645161290322,0.18200000000000002,0.3545161290322581,0.3703548387096774,-0.30877419354838714,-0.13641935483870968,0.6304516129032258,2016,7
고흥,2016-08-31,262.0,-1.647967741935484,-1.2125806451612902,-1.5181935483870967,-1.1860645161290322,-0.82,-0.7061612903225806,-0.4689032258064516,-0.6508387096774194,-0.580258064516129,-0.36951612903225806,2016,8
고흥,2016-09-30,262.0,-0.30573333333333336,-1.1326333333333334,-1.0348333333333335,-1.2822333333333333,-1.0641666666666667,-0.8623999999999999,-0.6106,-0.5571333333333333,-0.6225,-0.3579,2016,9
고흥,2016-10-31,262.0,1.7694516129032258,0.8808387096774194,-0.03858064516129032,-0.21777419354838712,-0.43854838709677424,-0.2675483870967742,0.055580645161290326,0.09558064516129032,-0.33745161290322584,-0.03232258064516129,2016,10
고흥,2016-11-30,262.0,0.8844666666666666,1.9805666666666668,1.0769333333333333,0.14163333333333333,-0.0728,-0.2962666666666667,0.07426666666666668,0.19113333333333332,-0.43816666666666665,-0.020766666666666666,2016,11
고흥,2016-12-31,262.0,1.290032258064516,1.314516129032258,2.1396129032258067,1.2987741935483872,0.3289032258064516,0.06880645161290323,0.1650967741935484,0.32470967741935486,-0.14196774193548387,0.02225806451612903,2016,12
고흥,2017-01-31,262.0,1.4260645161290322,1.773483870967742,1.7896129032258066,2.2823548387096775,1.5260967741935483,0.5561935483870968,0.15790322580645164,0.46219354838709675,0.03087096774193548,0.11274193548387097,2017,1
고흥,2017-02-28,262.0,-0.3763571428571429,1.1542142857142856,1.4842857142857144,1.5938214285714287,2.2034285714285713,1.4640714285714285,-0.0064285714285714285,0.3345714285714286,0.23217857142857143,0.09989285714285714,2017,2
고흥,2017-03-31,262.0,-1.0428064516129032,-1.1613548387096775,0.13680645161290322,0.8424838709677419,1.2102903225806452,2.0871612903225807,0.06303225806451612,0.1763225806451613,0.34174193548387094,0.007225806451612905,2017,3
고흥,2017-04-30,262.0,-0.45053333333333334,-0.9938666666666667,-1.1083333333333334,-0.23066666666666666,0.3853666666666667,0.7260666666666666,0.21826666666666666,-0.12066666666666667,0.25233333333333335,-0.21583333333333332,2017,4
고흥,2017-05-31,262.0,-1.703967741935484,-1.2478387096774193,-1.4882903225806452,-1.5299032258064515,-1.0401935483870968,-0.5385483870967742,0.711967741935484,-0.5951612903225806,-0.11164516129032258,-0.6398387096774194,2017,5
고흥,2017-06-30,262.0,-0.6809,-1.5336333333333334,-1.4411666666666667,-1.6566,-1.6877333333333333,-1.3648,0.6521333333333333,-0.5753666666666667,-0.2691,-0.5558333333333334,2017,6
고흥,2017-07-31,262.0,0.8609032258064516,0.4810967741935484,-0.11712903225806451,-0.29532258064516126,-0.5219032258064515,-0.5804193548387097,0.15441935483870967,0.13093548387096773,0.07716129032258064,-0.24561290322580645,2017,7
고흥,2017-08-31,262.0,-0.7946774193548387,0.13080645161290322,-0.09393548387096774,-0.6091612903225807,-0.7315806451612903,-0.9316129032258064,-0.4624838709677419,0.38070967741935485,-0.27425806451612905,-0.27603225806451614,2017,8
고흥,2017-09-30,262.0,-0.2943,-0.7975333333333334,-0.18573333333333333,-0.3439,-0.7513666666666666,-0.8392333333333333,-0.8295333333333333,0.10463333333333333,-0.38986666666666664,-0.22013333333333335,2017,9
고흥,2017-10-31,262.0,0.8838709677419354,0.10858064516129033,-0.4579354838709677,0.002322580645161289,-0.11780645161290323,-0.48616129032258065,-0.7353870967741936,-0.3118064516129032,-0.4173225806451613,-0.10180645161290323,2017,10
고흥,2017-11-30,262.0,-1.5827,0.44703333333333334,-0.11316666666666667,-0.6410333333333333,-0.13116666666666668,-0.24483333333333332,-0.8314666666666667,-0.5366,-0.5536333333333334,-0.1971,2017,11
고흥,2017-12-31,262.0,-1.826548387096774,-2.551741935483871,0.008838709677419355,-0.3003870967741935,-0.7809677419354839,-0.2631612903225806,-0.8151935483870968,-0.8359032258064516,-0.5249999999999999,-0.2887096774193548,2017,12
고흥,2018-01-31,262.0,0.35361290322580646,-1.0780967741935483,-2.4906774193548387,-0.028516129032258055,-0.2303548387096774,-0.7753548387096775,-0.7210967741935483,-0.9626451612903225,-0.365,-0.3184838709677419,2018,1
고흥,2018-02-28,262.0,-0.68925,-0.49325,-1.461857142857143,-2.7437142857142858,-0.15803571428571428,-0.4223571428571429,-0.43060714285714285,-1.012357142857143,0.0115,-0.43825,2018,2
고흥,2018-03-31,262.0,1.674032258064516,1.2115483870967743,1.0999354838709676,0.46538709677419354,-0.23074193548387095,0.5476129032258065,-0.0945483870967742,-0.6547741935483872,0.15170967741935484,-0.29970967741935484,2018,3
고흥,2018-04-30,262.0,0.6959,1.6696333333333333,1.3458,1.3845999999999998,0.7795000000000001,0.3261,-0.42906666666666665,-0.4611,-0.3047,-0.4080333333333333,2018,4
고흥,2018-05-31,262.0,-0.13425806451612904,0.21606666666666668,0.7632903225806451,0.5881935483870967,0.6615483870967742,0.397,0.026322580645161287,-0.18029032258064517,-0.46774193548387094,-0.49979999999999997,2018,5
고흥,2018-06-30,262.0,-0.8337666666666668,-0.8231,-0.47269999999999995,0.1497,0.010933333333333331,0.035199999999999995,-0.06773333333333334,-0.3036333333333333,-0.8147,-0.5360333333333334,2018,6
고흥,2018-07-31,262.0,0.2356774193548387,-0.16774193548387098,-0.2295483870967742,-0.05480645161290323,0.3890967741935484,0.2814516129032258,-0.07864516129032258,-0.4987741935483871,-0.739225806451613,-0.25667741935483873,2018,7
고흥,2018-08-31,262.0,-1.266,-0.6687741935483871,-0.937225806451613,-1.0560322580645163,-0.844774193548387,-0.3413225806451613,-0.569258064516129,-0.6254193548387097,-1.0767741935483872,-0.19819354838709677,2018,8
고흥,2018-09-30,262.0,0.3277333333333334,-0.4998666666666667,-0.3766333333333333,-0.5892666666666667,-0.6553103448275862,-0.5457666666666667,-0.2862666666666666,-0.38279310344827583,-0.7653,-0.2247241379310345,2018,9
고흥,2018-10-31,262.0,1.209483870967742,0.7694516129032258,-0.010866666666666669,-0.02867741935483871,-0.1920967741935484,-0.25941935483870965,0.02173333333333333,-0.177,-0.4310967741935484,-0.3331612903225806,2018,10
고흥,2018-11-30,262.0,-0.007733333333333332,1.1960333333333333,0.8086666666666666,0.0195,-0.0137,-0.1812,0.10523333333333333,-0.035366666666666664,-0.19366666666666665,-0.4126333333333333,2018,11
고흥,2018-12-31,262.0,0.3583870967741935,0.144,1.1132903225806452,0.8146774193548387,0.010709677419354843,-0.03687096774193548,-0.20261290322580644,0.028580645161290323,-0.21593548387096775,-0.5590666666666666,2018,12
고흥,2019-01-31,262.0,-1.0333548387096774,-0.12145161290322581,-0.22338709677419355,1.0032258064516129,0.7773225806451614,-0.020483870967741936,-0.30216129032258066,-0.025967741935483873,-0.4462903225806452,-0.6502903225806451,2019,1
고흥,2019-02-28,262.0,0.03732142857142857,-0.42860714285714285,-0.14717857142857144,-0.3180714285714286,0.9159285714285714,0.7457857142857144,-0.25375,0.060964285714285714,-0.22992857142857143,-0.6359285714285715,2019,2
고흥,2019-03-31,262.0,-0.12548387096774194,-0.16161290322580643,-0.5251612903225806,-0.3351612903225807,-0.3864516129032258,0.812258064516129,-0.05129032258064516,-0.23935483870967741,-0.09096774193548386,-0.6151612903225806,2019,3
고흥,2019-04-30,262.0,-0.463,-0.6443333333333334,-0.6283333333333334,-0.8673333333333333,-0.66,-0.6286666666666666,-0.3173333333333333,-0.4856666666666667,-0.381,-0.669,2019,4
고흥,2019-05-31,262.0,-0.692258064516129,-0.7983870967741935,-0.8406451612903225,-0.8251612903225807,-0.9896774193548387,-0.8325806451612903,0.10096774193548387,-0.5796774193548386,-0.4029032258064516,-0.5380645161290323,2019,5
고흥,2019-06-30,262.0,0.35433333333333333,-0.29100000000000004,-0.533,-0.6010000000000001,-0.588,-0.7146666666666667,0.06166666666666667,-0.30733333333333335,-0.2833333333333333,-0.374,2019,6
고흥,2019-07-31,262.0,0.5441935483870968,0.5580645161290323,0.1458064516129032,-0.0632258064516129,-0.11580645161290322,-0.13548387096774195,-0.1774193548387097,-0.22612903225806452,-0.09419354838709677,-0.5451612903225806,2019,7
고흥,2019-08-31,262.0,0.019354838709677424,0.44548387096774195,0.4754838709677419,0.1835483870967742,0.007419354838709677,-0.04419354838709678,-0.1167741935483871,0.33064516129032256,-0.0232258064516129,-0.2532258064516129,2019,8
고흥,2019-09-30,262.0,0.22833333333333333,0.20566666666666666,0.37100000000000005,0.39766666666666667,0.17233333333333334,0.043000000000000003,-0.06166666666666667,0.2786666666666667,-0.15666666666666668,-0.052333333333333336,2019,9
고흥,2019-10-31,262.0,2.0867741935483872,1.35,1.0738709677419354,1.1148387096774195,1.1619354838709677,0.9864516129032258,0.7925806451612903,0.7429032258064515,0.32064516129032256,0.362258064516129,2019,10
고흥,2019-11-30,262.0,-1.0313333333333334,2.0236666666666667,1.2706666666666666,0.9943333333333334,1.0333333333333334,1.074,0.7203333333333333,0.6463333333333333,0.313,0.38,2019,11
고흥,2019-12-31,262.0,-0.004193548387096771,-0.5912903225806451,1.8780645161290321,1.2306451612903226,0.952258064516129,0.9987096774193549,0.7283870967741934,0.6345161290322581,0.4361290322580645,0.4167741935483871,2019,12
고흥,2020-01-31,262.0,0.954516129032258,0.580967741935484,0.0941935483870968,2.079354838709677,1.3519354838709676,1.002258064516129,0.9251612903225807,0.7354838709677419,0.4761290322580645,0.46064516129032257,2020,1
고흥,2020-02-29,262.0,0.8489655172413794,1.2110344827586206,0.8341379310344827,0.20379310344827586,2.137241379310345,1.4296551724137931,1.183448275862069,0.8137931034482759,0.9517241379310345,0.5441379310344828,2020,2
