지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),평균풍속(m/s),최대풍속(m/s),합계 일조시간(hr),최심적설(cm),연도,월,SPI3,SPI6,시도
90,속초,2015-01-01,1.8,12.2,-7.9,8.7,2.2,11.5,185.6,3.0,2015,1,-1.1498064516129032,-0.8630645161290322,강원
90,속초,2015-02-01,2.4,14.5,-10.4,32.1,2.5,9.6,189.3,8.7,2015,2,-1.1543928571428572,-0.9821071428571428,강원
90,속초,2015-03-01,6.6,21.4,-5.0,8.0,2.5,10.6,275.9,,2015,3,-1.9777096774193548,-1.7654193548387098,강원
90,속초,2015-04-01,11.1,29.8,1.2,74.2,2.5,10.2,185.4,,2015,4,-1.0045666666666666,-1.7644,강원
90,속초,2015-05-01,17.8,32.6,7.8,9.2,2.4,10.3,298.6,,2015,5,-1.3202258064516128,-1.8710967741935483,강원
90,속초,2015-06-01,19.5,30.1,12.7,127.7,2.1,10.1,191.0,,2015,6,-1.3603333333333334,-2.3015666666666665,강원
90,속초,2015-07-01,22.7,35.4,14.8,163.1,1.9,9.3,171.2,,2015,7,-0.9497741935483871,-1.3864516129032258,강원
90,속초,2015-08-01,24.2,33.0,16.1,198.6,1.8,10.7,193.5,,2015,8,-0.564,-1.1758064516129034,강원
90,속초,2015-09-01,19.1,27.1,12.5,13.5,1.8,7.8,219.0,,2015,9,-1.0781999999999998,-1.6758,강원
90,속초,2015-10-01,14.7,26.2,1.0,27.4,2.0,8.8,240.6,,2015,10,-1.7326774193548387,-2.4457419354838708,강원
90,속초,2015-11-01,8.4,21.7,-3.2,463.5,2.0,8.1,98.6,,2015,11,-0.4875,-0.9603,강원
90,속초,2015-12-01,3.0,10.9,-7.2,1.7,1.8,8.2,164.9,,2015,12,1.6170645161290322,0.11393548387096775,강원
90,속초,2016-01-01,-1.2,11.5,-16.4,6.6,2.4,8.7,191.1,,2016,1,2.173967741935484,0.10170967741935484,강원
90,속초,2016-02-01,0.8,10.3,-9.4,38.3,2.1,8.8,197.6,,2016,2,0.581857142857143,0.092,강원
90,속초,2016-03-01,7.0,21.5,-7.6,31.8,1.9,8.8,209.6,,2016,3,-0.9563548387096774,0.9533548387096774,강원
90,속초,2016-04-01,12.6,29.3,3.6,77.5,2.3,10.4,222.9,,2016,4,-0.6704666666666667,1.4549666666666667,강원
90,속초,2016-05-01,17.2,29.0,7.3,35.7,2.2,10.7,261.1,,2016,5,-0.5758387096774193,0.15654838709677418,강원
90,속초,2016-06-01,20.6,30.5,12.6,62.2,1.8,8.8,175.3,,2016,6,-0.8336333333333333,-1.2978999999999998,강원
90,속초,2016-07-01,22.9,31.9,17.0,477.8,1.3,7.7,119.2,,2016,7,0.9111290322580645,0.5476451612903226,강원
90,속초,2016-08-01,25.5,35.9,15.3,186.9,1.6,9.9,220.7,,2016,8,0.6129032258064516,0.3125483870967742,강원
90,속초,2016-09-01,20.4,28.6,13.2,126.0,1.5,7.7,130.0,,2016,9,0.40990000000000004,0.04833333333333333,강원
90,속초,2016-10-01,15.3,24.2,3.3,128.5,1.7,8.1,140.8,,2016,10,-0.6010322580645162,0.15235483870967742,강원
90,속초,2016-11-01,8.4,20.8,-2.5,40.8,1.8,8.3,172.2,,2016,11,-0.284,0.1755,강원
90,속초,2016-12-01,4.4,14.1,-6.1,121.7,1.9,9.9,164.8,,2016,12,0.08161290322580646,0.3479032258064516,강원
90,속초,2017-01-01,0.8,11.3,-11.2,82.4,1.9,8.6,215.4,,2017,1,0.6332258064516129,-0.33161290322580644,강원
90,속초,2017-02-01,3.0,14.7,-8.2,3.2,2.0,11.4,222.2,,2017,2,0.9686785714285715,0.13178571428571428,강원
90,속초,2017-03-01,7.0,18.5,-2.8,48.7,1.9,8.1,199.8,,2017,3,0.6259354838709678,0.3203870967741936,강원
90,속초,2017-04-01,14.8,30.8,2.6,46.8,2.3,8.1,255.2,,2017,4,-0.33680000000000004,0.2967333333333333,강원
90,속초,2017-05-01,18.7,34.3,9.3,25.2,2.0,9.5,272.3,,2017,5,-1.1913548387096775,0.03687096774193548,강원
90,속초,2017-06-01,19.8,29.7,9.9,69.7,1.7,7.1,204.7,,2017,6,-0.9019999999999999,-0.26363333333333333,강원
90,속초,2017-07-01,25.6,34.9,18.9,270.3,1.2,5.6,165.4,,2017,7,-0.5989354838709677,-0.8118064516129032,강원
90,속초,2017-08-01,23.7,32.4,16.4,424.9,1.1,7.7,107.2,,2017,8,0.3564838709677419,-0.13596774193548386,강원
90,속초,2017-09-01,20.8,28.4,13.1,50.5,1.6,7.6,249.2,,2017,9,0.29309999999999997,-0.1172,강원
90,속초,2017-10-01,14.5,25.0,4.0,135.4,1.7,9.8,157.7,,2017,10,0.24096774193548387,-0.17519354838709678,강원
90,속초,2017-11-01,7.8,20.4,-4.0,41.2,2.2,8.2,218.5,,2017,11,-0.36469999999999997,0.09519999999999999,강원
90,속초,2017-12-01,0.7,11.4,-9.9,9.9,2.2,9.1,230.3,,2017,12,-0.3054516129032258,0.026193548387096775,강원
90,속초,2018-01-01,-1.4,11.9,-16.2,3.9,2.0,8.5,214.7,,2018,1,-0.7060967741935483,-0.07270967741935484,강원
90,속초,2018-02-01,-0.5,10.5,-13.2,54.4,2.1,8.6,218.5,,2018,2,-2.4572857142857143,-1.0726071428571429,강원
90,속초,2018-03-01,8.0,24.7,-6.2,55.0,2.2,13.4,171.2,,2018,3,-0.2224516129032258,-0.46216129032258063,강원
90,속초,2018-04-01,13.0,32.5,2.0,141.7,2.3,8.2,227.6,,2018,4,0.3496666666666667,-0.23556666666666667,강원
90,속초,2018-05-01,15.9,29.4,4.5,123.6,2.0,10.3,186.4,,2018,5,1.3946774193548388,0.1409032258064516,강원
90,속초,2018-06-01,21.3,33.9,13.2,46.5,1.7,12.5,208.8,,2018,6,0.6525333333333333,0.3063333333333333,강원
90,속초,2018-07-01,25.0,35.4,14.8,185.4,1.6,5.7,209.3,,2018,7,0.2932258064516129,0.38325806451612904,강원
90,속초,2018-08-01,25.6,38.7,17.2,625.0,1.6,9.1,185.3,,2018,8,0.49606451612903224,0.9658387096774194,강원
90,속초,2018-09-01,20.0,29.0,12.6,66.1,1.5,5.9,196.1,,2018,9,0.8255,0.9573333333333333,강원
90,속초,2018-10-01,13.5,23.8,0.3,257.6,1.8,8.4,229.5,,2018,10,1.2440333333333333,1.151,강원
90,속초,2018-11-01,9.2,19.2,-1.9,207.4,1.6,6.3,165.7,,2018,11,1.4299,1.4730999999999999,강원
90,속초,2018-12-01,1.6,12.7,-11.4,10.4,1.8,7.1,208.0,,2018,12,1.6175806451612904,1.5565806451612902,강원
90,속초,2019-01-01,1.7,12.8,-9.0,8.7,1.9,9.9,232.1,,2019,1,0.9319032258064516,1.6424516129032256,강원
90,속초,2019-02-01,2.5,15.7,-7.3,27.6,1.8,7.0,215.2,,2019,2,-1.0097142857142856,1.1913214285714286,강원
90,속초,2019-03-01,8.2,21.6,-1.4,44.4,2.1,10.5,233.1,,2019,3,-1.317741935483871,0.9951612903225807,강원
90,속초,2019-04-01,11.9,25.9,1.3,80.9,2.1,11.0,230.5,,2019,4,-0.657,0.49266666666666664,강원
90,속초,2019-05-01,19.8,34.2,6.5,5.7,2.2,9.5,296.2,,2019,5,-0.8519354838709677,-1.1606451612903226,강원
90,속초,2019-06-01,20.0,30.2,11.5,97.8,1.8,6.3,224.8,,2019,6,-0.49033333333333334,-1.1913333333333334,강원
90,속초,2019-07-01,24.7,36.1,17.7,234.4,1.7,6.7,196.0,,2019,7,-0.7683870967741936,-1.0554838709677419,강원
90,속초,2019-08-01,25.7,35.6,19.3,293.5,1.7,7.2,230.7,,2019,8,-0.10387096774193548,-0.4545161290322581,강원
90,속초,2019-09-01,20.9,32.3,11.6,209.9,1.5,9.9,145.2,,2019,9,0.025,-0.22733333333333333,강원
90,속초,2019-10-01,16.1,25.0,6.5,185.5,1.9,10.2,157.7,,2019,10,0.7535483870967742,0.2158064516129032,강원
90,속초,2019-11-01,9.4,21.1,-1.2,157.3,1.8,7.5,186.9,,2019,11,0.4553333333333333,0.24466666666666667,강원
90,속초,2019-12-01,4.2,14.4,-7.1,9.8,1.9,9.9,194.7,,2019,12,1.0835483870967744,0.6325806451612903,강원
90,속초,2020-01-01,3.4,11.2,-4.1,148.1,2.1,9.7,163.3,,2020,1,1.0,1.1209677419354838,강원
90,속초,2020-02-01,4.1,16.1,-8.2,55.8,2.0,8.4,194.1,,2020,2,1.540344827586207,1.1099999999999999,강원
90,속초,2020-03-01,7.9,19.3,-1.8,38.0,2.4,8.7,263.7,,2020,3,1.1129032258064515,1.3387096774193548,강원
90,속초,2020-04-01,11.3,24.5,0.9,38.4,2.5,10.1,256.0,,2020,4,0.15633333333333332,0.7786666666666666,강원
90,속초,2020-05-01,17.1,32.4,7.8,245.1,2.2,9.6,218.5,,2020,5,0.3751612903225806,1.3519354838709678,강원
90,속초,2020-06-01,22.2,33.2,13.9,271.9,2.2,9.3,238.7,,2020,6,0.9296666666666666,1.256,강원
90,속초,2020-07-01,21.6,33.3,15.6,374.7,1.9,8.6,168.5,,2020,7,1.9451612903225806,1.8206451612903225,강원
90,속초,2020-08-01,25.7,35.1,19.6,411.3,1.4,9.1,128.4,,2020,8,2.391935483870968,2.363548387096774,강원
90,속초,2020-09-01,20.1,28.7,12.1,482.8,2.2,10.2,152.5,,2020,9,2.533333333333333,2.666,강원
90,속초,2020-10-01,14.3,23.7,4.6,0.0,1.7,6.4,231.3,,2020,10,1.8729032258064517,2.6474193548387097,강원
90,속초,2020-11-01,10.0,23.1,-2.1,19.2,2.0,8.2,204.5,,2020,11,0.6686666666666666,2.3556666666666666,강원
90,속초,2020-12-01,1.8,11.2,-11.3,0.5,2.1,7.8,228.4,,2020,12,-1.9496774193548387,2.0274193548387096,강원
90,속초,2021-01-01,-1.2,9.7,-16.1,0.0,2.3,9.0,200.4,,2021,1,-2.5077419354838706,1.3116129032258064,강원
90,속초,2021-02-01,3.1,17.8,-10.1,5.0,2.3,8.1,214.2,,2021,2,-2.6182142857142856,-0.019642857142857136,강원
90,속초,2021-03-01,8.0,18.9,-4.5,104.2,2.0,9.3,209.0,,2021,3,-0.5170967741935484,-1.7003225806451614,강원
90,속초,2021-04-01,12.3,23.8,2.0,97.2,2.3,9.5,228.4,,2021,4,0.197,-1.3719999999999999,강원
90,속초,2021-05-01,16.7,29.8,7.6,154.9,2.1,10.0,239.6,,2021,5,1.0887096774193548,-0.25161290322580643,강원
90,속초,2021-06-01,20.3,30.0,12.9,43.8,1.7,8.0,185.7,,2021,6,0.651,0.14733333333333334,강원
90,속초,2021-07-01,25.5,33.2,18.1,104.1,1.5,5.9,270.0,,2021,7,-0.24483870967741936,-0.19,강원
90,속초,2021-08-01,24.4,33.8,17.1,247.1,1.6,7.3,133.0,,2021,8,-0.9835483870967743,-0.3558064516129032,강원
90,속초,2021-09-01,20.9,28.8,14.6,141.6,1.7,8.7,195.8,,2021,9,-1.157,-0.7766666666666667,강원
90,속초,2021-10-01,15.5,27.5,2.2,216.9,1.8,8.2,174.0,,2021,10,-0.317741935483871,-0.48709677419354835,강원
90,속초,2021-11-01,9.9,20.1,-1.8,16.2,2.2,9.3,208.2,,2021,11,0.0030000000000000005,-0.8,강원
90,속초,2021-12-01,2.8,13.9,-14.9,68.7,2.2,9.2,219.8,,2021,12,0.36032258064516126,-0.957741935483871,강원
90,속초,2022-01-01,-0.6,7.8,-9.8,3.6,1.9,7.1,227.2,,2022,1,-0.3558064516129032,-0.5683870967741936,강원
90,속초,2022-02-01,0.3,12.7,-10.9,11.1,2.3,7.8,243.8,,2022,2,-0.5862962962962963,-0.37407407407407406,강원
90,속초,2022-03-01,7.1,21.0,-2.0,114.5,2.1,11.9,189.4,,2022,3,-0.34903225806451615,0.08483870967741935,강원
90,속초,2022-04-01,14.2,29.8,1.8,33.5,2.3,8.6,269.0,,2022,4,-0.24000000000000002,-0.502,강원
90,속초,2022-05-01,18.5,33.5,5.8,9.1,2.2,8.4,312.7,,2022,5,-0.42193548387096774,-0.827741935483871,강원
90,속초,2022-06-01,20.9,34.6,10.1,248.7,1.9,7.9,169.6,,2022,6,-0.021666666666666664,-0.2916666666666667,강원
90,속초,2022-07-01,24.3,33.4,18.8,213.1,1.5,7.5,135.5,,2022,7,0.06580645161290323,-0.12612903225806452,강원
90,속초,2022-08-01,24.6,35.5,15.8,323.7,1.3,6.2,151.1,,2022,8,0.6932142857142857,0.4389285714285714,강원
90,속초,2022-09-01,20.3,29.2,10.9,263.8,1.8,8.6,203.7,,2022,9,0.7213793103448275,0.6131034482758622,강원
90,속초,2022-10-01,13.9,29.9,4.8,377.1,1.8,8.6,153.8,,2022,10,1.3974193548387097,1.2067741935483869,강원
90,속초,2022-11-01,11.0,22.3,-4.6,38.4,1.9,10.3,198.8,,2022,11,1.4451724137931032,1.5717241379310345,강원
90,속초,2022-12-01,-0.2,11.6,-12.5,0.7,2.4,8.8,233.5,,2022,12,1.3016129032258066,1.4,강원
90,속초,2023-01-01,0.2,15.1,-16.0,94.7,2.0,8.7,215.7,,2023,1,0.29258064516129034,1.5016129032258063,강원
90,속초,2023-02-01,2.7,15.6,-6.4,43.4,1.9,9.1,186.6,,2023,2,0.195,1.412857142857143,강원
90,속초,2023-03-01,9.3,25.4,-1.7,10.1,2.1,8.2,224.0,,2023,3,0.1941935483870968,1.1593548387096773,강원
90,속초,2023-04-01,12.6,26.9,4.0,57.0,2.2,11.3,212.2,,2023,4,-0.382,0.002666666666666669,강원
90,속초,2023-05-01,17.0,34.4,5.5,81.0,1.9,8.2,232.6,,2023,5,-0.7293333333333333,-0.42433333333333334,강원
90,속초,2023-06-01,21.9,34.3,13.3,200.1,1.8,9.0,244.9,,2023,6,-0.215,-0.10566666666666666,강원
90,속초,2023-07-01,25.8,35.1,19.6,108.2,1.5,7.7,184.5,,2023,7,0.12903225806451613,-0.11548387096774194,강원
90,속초,2023-08-01,24.7,36.6,19.1,669.6,1.4,11.2,121.9,,2023,8,1.0358064516129033,0.7132258064516129,강원
90,속초,2023-09-01,21.7,30.6,13.6,208.2,1.4,8.1,156.6,,2023,9,1.1596666666666666,0.9916666666666667,강원
90,속초,2023-10-01,16.4,25.5,6.3,31.4,1.8,6.8,218.1,,2023,10,1.2303333333333333,1.0790000000000002,강원
90,속초,2023-11-01,8.8,27.5,-6.0,60.1,2.4,12.2,208.7,,2023,11,0.21066666666666664,1.019,강원
90,속초,2023-12-01,2.3,19.0,-13.2,205.0,2.3,11.7,174.0,,2023,12,0.4470967741935484,1.2641935483870967,강원
90,속초,2024-01-01,0.6,11.1,-12.3,11.6,2.0,11.5,203.4,,2024,1,0.9229032258064516,1.6051612903225805,강원
90,속초,2024-02-01,1.9,18.1,-5.6,125.7,1.7,7.5,109.7,,2024,2,1.3246428571428572,0.9467857142857143,강원
90,속초,2024-03-01,5.7,20.6,-7.4,58.6,2.2,11.2,212.9,,2024,3,1.1873333333333334,0.9126666666666666,강원
90,속초,2024-04-01,13.9,27.1,2.1,63.4,2.2,7.9,195.2,,2024,4,0.7603448275862069,1.0720689655172413,강원
90,속초,2024-05-01,17.8,33.2,6.5,63.4,2.6,10.2,253.2,,2024,5,0.4519354838709677,1.3003225806451613,강원
90,속초,2024-06-01,22.3,34.2,11.2,133.8,2.1,7.0,279.7,,2024,6,-0.39333333333333337,0.5263333333333333,강원
90,속초,2024-07-01,26.8,36.5,19.2,109.3,2.4,11.6,150.5,,2024,7,-0.35870967741935483,0.005806451612903225,강원
90,속초,2024-08-01,27.6,36.6,20.7,46.4,2.1,7.6,229.0,,2024,8,-1.5590322580645162,-1.1909677419354838,강원
90,속초,2024-09-01,22.1,31.3,13.4,457.9,2.2,9.4,114.2,,2024,9,-1.3186666666666667,-1.3923333333333332,강원
90,속초,2024-10-01,16.1,25.0,8.1,143.2,2.1,12.6,131.8,,2024,10,-0.13774193548387095,-0.39354838709677414,강원
90,속초,2024-11-01,10.8,21.8,-0.9,17.6,2.5,9.5,169.0,,2024,11,0.7996666666666666,-0.41733333333333333,강원
90,속초,2024-12-01,3.1,15.5,-5.2,3.2,2.8,9.6,222.3,,2024,12,0.8616129032258065,-0.4612903225806452,강원
95,철원,2018-03-01,6.2,21.9,-10.8,33.6,2.1,7.9,202.7,,2018,3,-0.5053703703703704,-1.8405185185185187,강원
95,철원,2018-04-01,11.2,27.1,-3.5,139.4,2.5,9.7,203.6,,2018,4,0.39033333333333337,-0.49910000000000004,강원
95,철원,2018-05-01,16.8,29.5,5.7,263.1,2.2,8.1,231.4,,2018,5,1.5941935483870968,1.018258064516129,강원
95,철원,2018-06-01,21.7,32.3,12.0,122.3,1.8,7.1,232.2,,2018,6,1.7005000000000001,1.4441,강원
95,철원,2018-07-01,25.4,36.0,14.7,174.2,2.0,8.1,234.6,,2018,7,0.9752580645161291,1.0029032258064516,강원
95,철원,2018-08-01,26.3,38.4,15.4,527.0,1.9,8.8,235.2,,2018,8,-0.6119677419354839,-0.0025483870967741994,강원
95,철원,2018-09-01,18.8,29.4,5.9,55.4,1.5,6.1,206.9,,2018,9,0.1305,0.7416,강원
95,철원,2018-10-01,9.9,24.6,-3.3,74.8,1.3,8.8,217.6,,2018,10,0.28500000000000003,0.5920967741935484,강원
95,철원,2018-11-01,4.5,18.6,-8.4,60.2,1.0,7.2,159.0,,2018,11,1.2747333333333333,0.2813,강원
95,철원,2018-12-01,-4.0,11.4,-18.6,8.3,1.0,7.7,190.8,,2018,12,0.34880645161290325,0.14051612903225805,강원
95,철원,2019-01-01,-4.9,7.6,-17.1,0.0,1.1,6.0,208.3,,2019,1,-0.09890322580645161,0.29829032258064514,강원
95,철원,2019-02-01,-1.7,13.2,-15.2,20.6,1.0,6.0,205.6,,2019,2,-1.398892857142857,1.366464285714286,강원
95,철원,2019-03-01,4.5,17.1,-7.9,23.3,1.4,6.3,230.7,,2019,3,-1.538709677419355,-0.3993548387096774,강원
95,철원,2019-04-01,9.9,27.6,-5.8,28.0,1.5,6.4,236.2,,2019,4,-1.1943333333333332,-0.857,강원
95,철원,2019-05-01,17.8,32.5,2.8,26.4,1.5,6.4,340.0,,2019,5,-1.843225806451613,-2.118387096774194,강원
95,철원,2019-06-01,20.9,32.1,10.3,57.1,1.4,7.1,284.6,,2019,6,-1.7503333333333333,-2.183333333333333,강원
95,철원,2019-07-01,24.2,34.5,14.3,305.3,1.6,6.4,211.8,,2019,7,-2.1416129032258064,-2.2551612903225804,강원
95,철원,2019-08-01,24.8,35.1,15.6,156.9,1.1,6.3,267.7,,2019,8,-0.77,-1.3393548387096774,강원
95,철원,2019-09-01,20.0,30.3,8.7,199.1,1.3,9.4,201.4,,2019,9,-0.5313333333333333,-1.1273333333333333,강원
95,철원,2019-10-01,13.7,27.8,-0.9,30.8,1.2,6.1,227.7,,2019,10,0.04129032258064516,-1.022258064516129,강원
95,철원,2019-11-01,4.5,20.8,-8.3,53.0,0.9,6.7,191.4,,2019,11,-0.032,-0.7886666666666666,강원
95,철원,2019-12-01,-1.1,11.3,-15.6,20.0,0.9,5.4,149.1,,2019,12,-0.34935483870967743,-0.6674193548387097,강원
95,철원,2020-01-01,-1.2,11.0,-11.7,79.7,1.1,6.0,179.8,,2020,1,0.6303225806451612,0.08129032258064516,강원
95,철원,2020-02-01,0.0,15.8,-17.7,46.8,1.1,6.6,180.2,,2020,2,1.4000000000000001,0.2810344827586207,강원
95,철원,2020-03-01,5.5,19.9,-7.9,16.9,1.4,7.5,258.7,,2020,3,1.5893548387096772,0.5606451612903226,강원
95,철원,2020-04-01,9.1,22.8,-5.2,20.9,1.7,7.7,288.8,,2020,4,-0.25366666666666665,0.279,강원
95,철원,2020-05-01,16.9,28.8,5.6,161.7,1.4,6.6,241.9,,2020,5,-0.35935483870967744,0.37774193548387097,강원
95,철원,2020-06-01,22.5,33.6,12.7,92.2,1.4,7.5,267.3,,2020,6,-0.31166666666666665,0.36000000000000004,강원
95,철원,2020-07-01,22.8,31.7,15.3,184.5,1.6,7.6,210.6,,2020,7,-0.44870967741935486,-0.4896774193548387,강원
95,철원,2020-08-01,25.1,34.9,18.7,903.0,1.3,8.3,136.8,,2020,8,1.308064516129032,1.1996774193548387,강원
95,철원,2020-09-01,18.8,30.1,7.8,166.0,1.6,6.5,213.3,,2020,9,1.5296666666666667,1.4123333333333332,강원
95,철원,2020-10-01,10.9,23.1,-2.7,4.1,0.9,5.1,244.0,,2020,10,1.7751612903225806,1.387741935483871,강원
95,철원,2020-11-01,5.0,19.8,-8.9,72.3,1.1,6.4,182.4,,2020,11,0.28500000000000003,1.3493333333333335,강원
95,철원,2020-12-01,-3.9,9.9,-18.8,1.2,0.9,5.1,193.4,,2020,12,-0.8851612903225807,1.446774193548387,강원
95,철원,2021-01-01,-5.9,13.1,-22.4,7.6,1.2,6.8,189.5,,2021,1,-0.6641935483870968,1.8012903225806454,강원
95,철원,2021-02-01,0.1,17.3,-14.6,4.8,1.5,5.7,203.0,,2021,2,-0.7717857142857143,0.11107142857142856,강원
95,철원,2021-03-01,6.2,21.7,-7.8,103.7,1.5,7.4,240.7,,2021,3,0.28193548387096773,-0.6093548387096774,강원
95,철원,2021-04-01,12.0,28.0,-0.3,99.3,1.7,6.4,262.0,,2021,4,1.503,0.6163333333333333,강원
95,철원,2021-05-01,15.5,29.7,3.6,199.1,1.5,7.3,247.5,,2021,5,1.2645161290322582,0.9258064516129032,강원
95,철원,2021-06-01,21.2,31.1,12.4,67.6,1.3,6.0,247.4,,2021,6,1.15,1.0986666666666667,강원
95,철원,2021-07-01,26.1,35.7,17.7,117.2,1.1,7.2,289.1,,2021,7,-0.09548387096774195,0.31193548387096776,강원
95,철원,2021-08-01,23.6,32.1,15.4,219.6,1.4,6.6,211.3,,2021,8,-1.2806451612903227,-0.7016129032258065,강원
95,철원,2021-09-01,20.3,29.6,12.5,105.9,1.4,5.7,231.6,,2021,9,-1.5253333333333332,-0.9336666666666666,강원
95,철원,2021-10-01,12.7,27.6,-2.6,128.3,1.0,6.0,196.1,,2021,10,-0.6900000000000001,-0.7725806451612903,강원
95,철원,2021-11-01,5.3,20.1,-7.1,57.3,1.1,6.2,174.1,,2021,11,0.4023333333333333,-0.9016666666666667,강원
95,철원,2021-12-01,-2.1,11.1,-18.0,4.9,1.1,5.9,177.3,,2021,12,1.154516129032258,-1.1693548387096775,강원
95,철원,2022-01-01,-5.8,7.2,-20.1,2.5,0.8,5.0,211.0,,2022,1,-0.5580645161290323,-0.8841935483870967,강원
95,철원,2022-02-01,-3.9,9.7,-17.0,8.9,1.4,6.3,219.4,,2022,2,-0.9633333333333334,0.1474074074074074,강원
95,철원,2022-03-01,5.2,17.9,-8.5,90.9,1.6,6.9,219.7,,2022,3,-0.8548387096774194,0.7180645161290323,강원
95,철원,2022-04-01,12.6,28.8,-2.6,17.9,1.7,6.4,281.5,,2022,4,0.14066666666666666,-0.338,강원
95,철원,2022-05-01,16.7,29.5,2.0,14.5,1.6,6.3,327.7,,2022,5,-0.7374193548387097,-1.1416129032258064,강원
95,철원,2022-06-01,21.2,31.7,10.3,437.2,1.8,7.1,195.6,,2022,6,-0.9306666666666668,-1.2,강원
95,철원,2022-07-01,25.2,34.5,18.8,247.6,1.1,5.6,227.5,,2022,7,0.8019354838709677,0.734516129032258,강원
95,철원,2022-08-01,24.0,32.2,11.0,420.4,1.2,5.7,176.3,,2022,8,1.1275,0.9314285714285715,강원
95,철원,2022-09-01,19.4,31.6,6.9,257.4,1.4,6.9,236.3,,2022,9,1.33,1.1079310344827586,강원
95,철원,2022-10-01,11.4,26.3,-1.3,162.1,1.0,5.0,211.6,,2022,10,1.223225806451613,1.4080645161290322,강원
95,철원,2022-11-01,6.6,20.6,-9.7,85.2,0.9,5.7,179.3,,2022,11,1.2724137931034483,1.5917241379310343,강원
95,철원,2022-12-01,-6.8,7.7,-20.4,8.1,0.9,7.4,197.1,,2022,12,1.6716129032258065,1.7287096774193549,강원
95,철원,2023-01-01,-5.8,9.7,-21.9,42.2,0.9,5.0,177.1,,2023,1,0.5109677419354839,1.3248387096774195,강원
95,철원,2023-02-01,-0.9,10.9,-11.9,0.0,1.0,5.0,203.1,,2023,2,0.7003571428571428,1.3364285714285715,강원
95,철원,2023-03-01,6.7,23.7,-6.4,12.5,1.2,5.7,257.9,,2023,3,-0.5038709677419355,1.2819354838709678,강원
95,철원,2023-04-01,11.7,27.0,-1.6,97.5,1.6,6.2,213.9,,2023,4,-0.4036666666666667,0.08933333333333333,강원
95,철원,2023-05-01,17.4,30.1,3.0,161.9,1.5,5.8,280.8,,2023,5,0.34400000000000003,0.516,강원
95,철원,2023-06-01,21.7,33.3,12.0,220.4,1.3,5.4,234.1,,2023,6,0.9293333333333333,0.6686666666666666,강원
95,철원,2023-07-01,25.4,33.6,17.7,383.4,1.3,6.7,202.3,,2023,7,1.1219354838709679,0.9441935483870968,강원
95,철원,2023-08-01,25.1,33.8,17.9,241.6,1.5,6.4,198.5,,2023,8,0.37258064516129036,0.4209677419354839,강원
95,철원,2023-09-01,21.3,31.8,10.7,102.9,1.2,5.5,192.8,,2023,9,0.07166666666666667,0.3463333333333333,강원
95,철원,2023-10-01,12.4,22.8,-0.4,30.5,0.9,4.9,229.3,,2023,10,-0.32966666666666666,0.33166666666666667,강원
95,철원,2023-11-01,4.3,24.6,-11.6,104.9,1.3,6.3,161.0,,2023,11,0.23566666666666666,0.339,강원
95,철원,2023-12-01,-1.9,15.6,-18.3,69.4,1.4,7.1,148.4,,2023,12,1.0161290322580645,0.27161290322580645,강원
95,철원,2024-01-01,-3.3,9.1,-16.4,7.2,1.2,6.1,171.7,,2024,1,1.4851612903225806,-0.039032258064516136,강원
95,철원,2024-02-01,1.2,17.4,-9.3,48.2,1.5,5.6,146.0,,2024,2,0.9450000000000001,0.43785714285714283,강원
95,철원,2024-03-01,4.4,21.7,-11.9,42.4,1.6,6.5,221.1,,2024,3,0.6444827586206897,1.143448275862069,강원
95,철원,2024-04-01,14.2,29.9,-0.8,17.9,1.7,6.5,240.7,,2024,4,0.07724137931034483,1.0717241379310345,강원
95,철원,2024-05-01,16.6,27.9,5.3,156.5,1.5,5.9,269.3,,2024,5,0.2461290322580645,0.6270967741935485,강원
95,철원,2024-06-01,22.7,35.8,10.4,98.1,1.3,5.1,298.9,,2024,6,-0.134,0.101,강원
95,철원,2024-07-01,25.3,33.4,19.0,759.5,1.7,6.3,141.2,,2024,7,0.6609677419354838,0.6280645161290322,강원
95,철원,2024-08-01,27.2,35.7,17.8,232.9,1.2,5.0,243.8,,2024,8,1.247741935483871,1.2825806451612902,강원
95,철원,2024-09-01,22.6,33.9,10.2,179.2,1.5,6.7,192.8,,2024,9,1.1076666666666668,1.0376666666666667,강원
95,철원,2024-10-01,13.5,24.3,3.4,66.7,0.9,5.1,167.1,,2024,10,0.8383870967741935,1.1903225806451612,강원
95,철원,2024-11-01,6.5,22.2,-7.7,29.8,0.9,6.3,181.9,,2024,11,0.11900000000000001,1.1099999999999999,강원
95,철원,2024-12-01,-3.1,12.3,-16.9,7.3,1.0,5.1,202.2,,2024,12,0.3325806451612903,1.2187096774193549,강원
100,대관령,2015-01-01,-5.2,7.0,-19.8,21.4,3.5,13.1,191.3,5.7,2015,1,-0.27041935483870966,-0.2283548387096774,강원
100,대관령,2015-02-01,-3.5,7.2,-18.0,19.9,4.0,14.7,197.6,,2015,2,-0.8212142857142857,-0.60775,강원
100,대관령,2015-03-01,2.0,18.8,-14.6,21.5,4.2,17.1,296.0,,2015,3,-1.1007419354838708,-0.4970322580645161,강원
100,대관령,2015-04-01,7.6,23.3,-3.0,62.7,3.7,16.0,226.0,,2015,4,-0.9541333333333333,-0.8596333333333334,강원
